16.04.2024	24/04/28	VK 8.1% MwSt 		3001	38.75	V81	-8.10		-2.90
16.04.2024	24/04/28	VK 2.6% MwSt		3002	134.50	V26	-2.60		-3.41
16.04.2024	24/04/29	Payrexx Gebühren zu S159540	6840	1014	2.25	I0			
18.04.2024	24/04/30	S159542 TWINT	1014	3001	27.30	V81	-8.10		-2.05
18.04.2024	24/04/31	Payrexx Gebühren zu S159542	6840	1014	0.35	I0			
18.04.2024	24/04/32	S159543 TWINT	1014		35.50				
18.04.2024	24/04/32	VK 8.1% MwSt 		3001	11.50	V81	-8.10		-0.86
18.04.2024	24/04/32	VK 2.6% MwSt		3002	24.00	V26	-2.60		-0.61
18.04.2024	24/04/33	Payrexx Gebühren zu S159543	6840	1014	0.46	I0			
19.04.2024	24/04/34	S159544 TWINT	1014	3001	43.10	V81	-8.10		-3.23
19.04.2024	24/04/35	Payrexx Gebühren zu S159544	6840	1014	0.56	I0			
23.04.2024	24/04/36	S159546 TWINT	1014	3001	27.30	V81	-8.10		-2.05
23.04.2024	24/04/37	Payrexx Gebühren zu S159546	6840	1014	0.35	I0			
24.04.2024	24/04/38	S159548 TWINT	1014	3001	85.50	V81	-8.10		-6.41
24.04.2024	24/04/39	Payrexx Gebühren zu S159548	6840	1014	1.11	I0			
26.04.2024	24/04/40	S159550 TWINT	1014	3001	56.00	V81	-8.10		-4.20
26.04.2024	24/04/41	Payrexx Gebühren zu S159550	6840	1014	0.73	I0			
28.04.2024	24/04/42	Niederhäuser AG 040724/01	1014	3001	78.70	V81	-8.10		-5.90
28.04.2024	24/04/43	Payrexx Gebühren zu S159554	6840	1014	1.02	I0			
28.04.2024	24/04/44	S159556 TWINT	1014	3002	234.50	V26	-2.60		-5.94
28.04.2024	24/04/45	Payrexx Gebühren zu S159556	6840	1014	3.05	I0			
28.04.2024	24/04/46	S159557 TWINT	1014	3001	27.30	V81	-8.10		-2.05
28.04.2024	24/04/47	Payrexx Gebühren zu S159557	6840	1014	0.35	I0			
29.04.2024	24/04/48	S159558 TWINT	1014		71.50				
29.04.2024	24/04/48	VK 8.1% MwSt 		3001	16.50	V81	-8.10		-1.24
29.04.2024	24/04/48	VK 2.6% MwSt		3002	55.00	V26	-2.60		-1.39
29.04.2024	24/04/49	Payrexx Gebühren zu S159558	6840	1014	0.93	I0			
01.04.2024	24/04/50	Google Ads 03/24	6600	1010	134.79	I0			
03.04.2024	24/04/51	Intercosina AG 12202403083	4201	1010	25.95	M81	8.10		1.94
03.04.2024	24/04/52	Intercosina AG 12202403116	4201	1010	400.85	M81	8.10		30.04
03.04.2024	24/04/53	Niederhäuser AG 041066/01		1010	1’267.00				
03.04.2024	24/04/53	EK 8.1% MwSt	4201		86.35	M81	8.10		6.47
03.04.2024	24/04/53	EK 2.6% MwSt	4202		1’180.65	M26	2.60		29.92
03.04.2024	24/04/54	Niederhäuser AG 041122/01		1010	1’203.25				
03.04.2024	24/04/54	EK 8.1% MwSt	4201		152.20	M81	8.10		11.40
03.04.2024	24/04/54	EK 2.6% MwSt	4202		1’051.05	M26	2.60		26.63
04.04.2024	24/04/55	MK-Europa GmbH & Co  RE2405643	4202	1010	159.20	M0			
04.04.2024	24/04/56	MK-Europa GmbH & Co  RE2405644	4202	1010	159.20	M0			
05.04.2024	24/04/57	Sunrise Business 12427813	6510	1010	89.35	I77	7.70		6.39
05.04.2024	24/04/58	Post CH AG Logistik 2308501368	4520	1010	231.50	M81	8.10		17.35
09.04.2024	24/04/59	MK-Europa GmbH & Co  RE2405648	4202	1010	159.20	M0			
09.04.2024	24/04/60	MK-Europa GmbH & Co  RE2405646	4202	1010	159.20	M0			
09.04.2024	24/04/61	MK-Europa GmbH & Co  RE2405647	4202	1010	159.20	M0			
10.04.2024	24/04/62	SVA Zürich Judith Engeli Q1/23	5701	1010	915.25				
10.04.2024	24/04/63	SVA Zürich Judith Engeli Q1/23	5701	1010	1’395.45				
22.04.2024	24/04/64	Niederhäuser AG 041594/01		1010	53.70				
22.04.2024	24/04/64	EK 8.1% MwSt	4201		9.50	M81	8.10		0.71
22.04.2024	24/04/64	EK 2.6% MwSt	4202		44.20	M26	2.60		1.12
22.04.2024	24/04/65	Niederhäuser AG 041704/01		1010	62.10				
22.04.2024	24/04/65	EK 8.1% MwSt	4201		21.50	M81	8.10		1.61
22.04.2024	24/04/65	EK 2.6% MwSt	4202		40.60	M26	2.60		1.03
22.04.2024	24/04/66	Niederhäuser AG 041496/01		1010	97.45				
22.04.2024	24/04/66	EK 8.1% MwSt	4201		9.50	M81	8.10		0.71
22.04.2024	24/04/66	EK 2.6% MwSt	4202		87.95	M26	2.60		2.23
22.04.2024	24/04/67	Intercosina AG 12202404009	4201	1010	313.25	M81	8.10		23.47
22.04.2024	24/04/68	Intercosina AG 12202404084	4201	1010	73.30	M81	8.10		5.49
25.04.2024	24/04/69	Sanasis AG R54135		1010	48.25				
25.04.2024	24/04/69	EK 8.1% MwSt	4201		8.50	M81	8.10		0.64
25.04.2024	24/04/69	EK 2.6% MwSt	4202		39.75	M26	2.60		1.01
25.04.2024	24/04/70	Intercosina AG 12202404055	4201	1010	155.65	M81	8.10		11.66
25.04.2024	24/04/71	united domains AR20240408A0276335	6600	1010	26.11	I0			
19.04.2024	24/04/72	Autowäsche	6200	1010	20.00	I81	8.10		1.50
11.04.2024	24/04/73	Milch	6500	2851	1.90	I26	2.60		0.05
17.04.2024	24/04/74	Büro Kaffeerahm	6500	2851	2.70	I26	2.60		0.07
24.04.2024	24/04/75	Milch	6500	2851	1.90	I26	2.60		0.05
17.04.2024	24/04/76	Büro Toilettenpapier	6500	2851	4.93	I81	8.10		0.37
27.04.2024	24/04/77	Büro Div.	6500	2850	13.38	I26	2.60		0.34
30.04.2024	24/04/78	Büro Div.	6500	2850	10.90	I81	8.10		0.82
30.04.2024	24/04/79	Milch	6500	2851	1.90	I26	2.60		0.05
15.04.2024	24/04/80	Serafe Gebühren Anteil 24/25, 1/3	6510	2850	111.67	I0			
15.04.2024	24/04/81	EKZ Rechnung 23/24 Anteil 1/3	6400	2850	221.95	I81	8.10		16.63
22.04.2024	24/04/82	Zurich Motorfahrzeugversicherung 24/25	6220	2850	1’565.40	I0			
22.04.2024	24/04/83	Internet Tesla 04/24	6510	2850	13.00	I81	8.10		0.97
22.04.2024	24/04/84	Salt Abo JE 04/24	6510	2850	19.95	I81	8.10		1.49
14.04.2024	24/04/85	Testprodukt Komposter	4201	2850	81.50	M81	8.10		6.11
									
									
08.05.2024	24/05/01	T02052401	1010		135.50				
08.05.2024	24/05/01	VK 8.1% MwSt 		3001	11.50	V81	-8.10		-0.86
08.05.2024	24/05/01	VK 2.6% MwSt		3002	124.00	V26	-2.60		-3.14
13.05.2024	24/05/02	S159565 VK	1010	3001	194.70	V81	-8.10		-14.59
14.05.2024	24/05/03	S159559 QR	1010	3001	328.00	V81	-8.10		-24.58
21.05.2024	24/05/04	T08052401	1010		115.30				
21.05.2024	24/05/04	VK 8.1% MwSt 		3001	8.50	V81	-8.10		-0.64
21.05.2024	24/05/04	VK 2.6% MwSt		3002	106.80	V26	-2.60		-2.71
21.05.2024	24/05/05	S159568 VK	1010	3002	392.00	V26	-2.60		-9.93
22.05.2024	24/05/06	S159571 VK	1010	3002	291.05	V26	-2.60		-7.38
24.05.2024	24/05/07	S159568 Nachzahlung	1010	3001	9.80	V81	-8.10		-0.73
27.05.2024	24/05/08	T21052401 QR	1010	3002	1’322.40	V26	-2.60		-33.51
27.05.2024	24/05/09	T23052401 VK	1010	3001	32.30	V81	-8.10		-2.42
28.05.2024	24/05/10	S159573 VK	1010	3002	229.30	V26	-2.60		-5.81
29.05.2024	24/05/11	S159575 VK	1010		85.90				
29.05.2024	24/05/11	VK 8.1% MwSt 		3001	8.50	V81	-8.10		-0.64
29.05.2024	24/05/11	VK 2.6% MwSt		3002	77.40	V26	-2.60		-1.96
29.05.2024	24/05/12	S159574 VK	1010	3001	77.10	V81	-8.10		-5.78
31.05.2024	24/05/13	Kontoübertrag von Payrexx Konto	1010	1014	1’709.36				
04.05.2024	24/05/14	S159560 TWINT	1014	3002	360.00	V26	-2.60		-9.12
04.05.2024	24/05/15	Payrexx Gebühren zu S159560	6840	1014	4.68	I0			
04.05.2024	24/05/16	S159561 TWINT	1014	3001	106.50	V81	-8.10		-7.98
04.05.2024	24/05/17	Payrexx Gebühren zu S159561	6840	1014	1.38	I0			
07.05.2024	24/05/18	S159562 VISA	1014		172.60				
07.05.2024	24/05/18	VK 8.1% MwSt 		3001	10.50	V81	-8.10		-0.79
07.05.2024	24/05/18	VK 2.6% MwSt		3002	158.00	V26	-2.60		-4.00
07.05.2024	24/05/18	Payrexx Gebühren		6840	4.10	V0			
07.05.2024	24/05/19	Payrexx Gebühren zu S159562	6840	1014	4.44	I0			
07.05.2024	24/05/20	S159564 TWINT	1014	3001	60.50	V81	-8.10		-4.53
07.05.2024	24/05/21	Payrexx Gebühren zu S159564	6840	1014	0.79	I0			
14.05.2024	24/05/22	S159566 TWINT	1014		83.00				
14.05.2024	24/05/22	VK 8.1% MwSt 		3001	11.50	V81	-8.10		-0.86
14.05.2024	24/05/22	VK 2.6% MwSt		3002	71.50	V26	-2.60		-1.81
14.05.2024	24/05/23	Payrexx Gebühren zu S159566	6840	1014	1.08	I0			
15.05.2024	24/05/24	S159567 TWINT	1014	3001	74.50	V81	-8.10		-5.58
15.05.2024	24/05/25	Payrexx Gebühren zu S159567	6840	1014	0.97	I0			
19.05.2024	24/05/26	S159569 TWINT	1014	3002	209.00	V26	-2.60		-5.30
19.05.2024	24/05/27	Payrexx Gebühren zu S159569	6840	1014	2.72	I0			
21.05.2024	24/05/28	S159570 TWINT	1014		87.50				
21.05.2024	24/05/28	VK 8.1% MwSt 		3001	11.50	V81	-8.10		-0.86
21.05.2024	24/05/28	VK 2.6% MwSt		3002	76.00	V26	-2.60		-1.93
21.05.2024	24/05/29	Payrexx Gebühren zu S159570	6840	1014	1.14	I0			
25.05.2024	24/05/30	S159572 TWINT	1014	3001	118.50	V81	-8.10		-8.88
25.05.2024	24/05/31	Payrexx Gebühren zu S159572	6840	1014	1.54	I0			
31.05.2024	24/05/32	S159577 TWINT	1014	3001	85.90	V81	-8.10		-6.44
31.05.2024	24/05/33	Payrexx Gebühren zu S159577	6840	1014	1.12	I0			
01.05.2024	24/05/34	Google Ads 04/24	6600	1010	156.63	I0			
06.05.2024	24/05/35	Intercosina AG 12202404126	4201	1010	548.70	M81	8.10		41.11
06.05.2024	24/05/36	Intercosina AG 12202404117	4201	1010	66.15	M81	8.10		4.96
06.05.2024	24/05/37	Niederhäuser AG 041794/01		1010	288.60				
06.05.2024	24/05/37	EK 8.1% MwSt	4201		21.50	M81	8.10		1.61
06.05.2024	24/05/37	EK 2.6% MwSt	4202		267.10	M26	2.60		6.77
06.05.2024	24/05/38	Sanasis AG R54277		1010	50.25				
06.05.2024	24/05/38	EK 8.1% MwSt	4201		10.50	M81	8.10		0.79
06.05.2024	24/05/38	EK 2.6% MwSt	4202		39.75	M26	2.60		1.01
06.05.2024	24/05/39	Trendhosting tr-49099	6600	1010	97.29	I81	8.10		7.29
06.05.2024	24/05/40	MK-Europa GmbH & Co  RE2405649	4202	1010	607.20	M0			
07.05.2024	24/05/41	Post CH AG Logistik 2308540588	4520	1010	173.50	M81	8.10		13.00
07.05.2024	24/05/42	Porto Webstamp	4520	1010	3.70	M81	8.10		0.28
10.05.2024	24/05/43	Sunrise Business 12445621	6510	1010	117.80	I77	7.70		8.42
21.05.2024	24/05/44	phytodor 24852	4201	1010	21.10	M81	8.10		1.58
21.05.2024	24/05/45	Niederhäuser AG 042088/01		1010	231.00				
21.05.2024	24/05/45	EK 8.1% MwSt	4201		208.20	M81	8.10		15.60
21.05.2024	24/05/45	EK 2.6% MwSt	4202		22.80	M26	2.60		0.58
21.05.2024	24/05/46	Intercosina AG 12202405055	4201	1010	104.40	M81	8.10		7.82
22.05.2024	24/05/47	banana.ch SA 285566	6574	1010	69.00	I77	7.70		4.93
22.05.2024	24/05/48	Sanasis AG R54488		1010	215.75				
22.05.2024	24/05/48	EK 8.1% MwSt	4201		10.50	M81	8.10		0.79
22.05.2024	24/05/48	EK 2.6% MwSt	4202		205.25	M26	2.60		5.20
22.05.2024	24/05/49	MK-Europa GmbH & Co  RE2405656	4202	1010	159.20	M0			
22.05.2024	24/05/50	MK-Europa GmbH & Co  RE2405655	4202	1010	477.60	M0			
23.05.2024	24/05/51	Abo ChatGPT	6500	2851	20.26	I0			
22.05.2024	24/05/52	Porto Webstamp	4520	1010	3.70	M81	8.10		0.28
31.05.2024	24/05/53	Intercosina AG 12202405131	4201	1010	75.65	M81	8.10		5.67
31.05.2024	24/05/54	Niederhäuser AG 042577/01		1010	239.50				
31.05.2024	24/05/54	EK 8.1% MwSt	4201		23.50	M81	8.10		1.76
31.05.2024	24/05/54	EK 2.6% MwSt	4202		216.00	M26	2.60		5.47
31.05.2024	24/05/55	Intercosina AG 12202405091	4201	1010	59.00	M81	8.10		4.42
31.05.2024	24/05/56	Niederhäuser AG 042401/01		1010	973.75				
31.05.2024	24/05/56	EK 8.1% MwSt	4201		61.70	M81	8.10		4.62
31.05.2024	24/05/56	EK 2.6% MwSt	4202		912.05	M26	2.60		23.11
31.05.2024	24/05/57	Sango AG R.958	4202	1010	191.65	M26	2.60		4.86
31.05.2024	24/05/58	Niederhäuser AG 042500/01		1010	277.45				
31.05.2024	24/05/58	EK 8.1% MwSt	4201		50.30	M81	8.10		3.77
31.05.2024	24/05/58	EK 2.6% MwSt	4202		227.15	M26	2.60		5.76
31.05.2024	24/05/59	Intercosina AG 12202405146	4201	1010	61.60	M81	8.10		4.62
21.05.2024	24/05/60	Testprodukt Biogarten		2850	34.80				
21.05.2024	24/05/60	EK 8.1% MwSt	4201		4.90	M81	8.10		0.37
21.05.2024	24/05/60	EK 2.6% MwSt	4202		29.90	M26	2.60		0.76
08.05.2024	24/05/61	Büro Milch	6500	2851	1.90	I26	2.60		0.05
11.05.2024	24/05/62	Büro Pflanzen Anteil 50%	6500	2851	14.95	I26	2.60		0.38
18.05.2024	24/05/63	Büro Milch	6500	2850	1.90	I26	2.60		0.05
24.05.2024	24/05/64	Büro Milch	6500	2851	2.00	I26	2.60		0.05
21.05.2024	24/05/65	Büro Div.		2851	8.05				
21.05.2024	24/05/65	EK 8.1% MwSt	6500		3.40	I81	8.10		0.25
21.05.2024	24/05/65	EK 2.6% MwSt	6500		4.65	I26	2.60		0.12
21.05.2024	24/05/66	Orion Rechtsschutz Anteil 50%	6220	2850	173.25	I0			
21.05.2024	24/05/67	Internet Tesla 05/24	6510	2850	13.00	I81	8.10		0.97
									
									
									
									
									
									
									
									
03.06.2024	24/06/01	SVA Zürich Patrik Baumgärtner LG3128 Schlussrechnung	1010	5702	1’533.30				
04.06.2024	24/06/02	S159581 VK	1010	3001	67.30	V81	-8.10		-5.04
10.06.2024	24/06/03	S159592 VK	1010	3001	64.00	V81	-8.10		-4.80
13.06.2024	24/06/04	S159585 QR	1010	3002	380.00	V26	-2.60		-9.63
14.06.2024	24/06/05	S159597 VK	1010	3001	112.40	V81	-8.10		-8.42
18.06.2024	24/06/06	S159598 QR	1010	3002	570.00	V26	-2.60		-14.44
21.06.2024	24/06/07	Guthaben Eidg. Steuerverwaltung MwSt	1010	2201	96.20				
24.06.2024	24/06/08	S159589 VK	1010		221.40				
24.06.2024	24/06/08	VK 8.1% MwSt 		3001	90.55	V81	-8.10		-6.78
24.06.2024	24/06/08	VK 2.6% MwSt		3002	130.85	V26	-2.60		-3.32
24.06.2024	24/06/09	T21062401 VK	1010	3002	1’008.00	V26	-2.60		-25.54
25.06.2024	24/06/10	S159607 VK	1010	3001	47.75	V81	-8.10		-3.58
01.06.2024	24/06/11	S159578 TWINT	1014		92.50				
01.06.2024	24/06/11	VK 8.1% MwSt 		3001	10.50	V81	-8.10		-0.79
01.06.2024	24/06/11	VK 2.6% MwSt		3002	82.00	V26	-2.60	3.00	-2.02
01.06.2024	24/06/12	Payrexx Gebühren zu S159578	6840	1014	1.20	I0			
02.06.2024	24/06/13	S159579 Mastercard	1014		49.25				
02.06.2024	24/06/13	VK 8.1% MwSt 		3001	48.30	V81	-8.10		-3.62
02.06.2024	24/06/13	Payrexx Gebühren		6840	0.95	V0			
02.06.2024	24/06/14	Payrexx Gebühren zu S159579	6840	1014	1.48	I0			
02.06.2024	24/06/15	S159580 TWINT	1014		112.85				
02.06.2024	24/06/15	VK 8.1% MwSt 		3001	8.50	V81	-8.10		-0.64
02.06.2024	24/06/15	VK 2.6% MwSt		3002	104.35	V26	-2.60		-2.64
02.06.2024	24/06/16	Payrexx Gebühren zu S159580	6840	1014	1.47	I0			
03.06.2024	24/06/17	S159576 TWINT	1014	3001	283.00	V81	-8.10		-21.21
03.06.2024	24/06/18	Payrexx Gebühren zu S159576	6840	1014	3.68	I0			
05.06.2024	24/06/19	S159582 TWINT	1014	1014	164.50	V81	-8.10		-12.33
05.06.2024	24/06/20	Payrexx Gebühren zu S159582	6840	1014	2.14	I0			
05.06.2024	24/06/21	S159584 TWINT	1014	3002	1’450.00	V26	-2.60		-36.74
05.06.2024	24/06/22	Payrexx Gebühren zu S159584	6840	1014	18.85	I0			
07.06.2024	24/06/23	S159586 TWINT	1014	3001	98.50	V81	-8.10		-7.38
07.06.2024	24/06/24	Payrexx Gebühren zu S159586	6840	1014	1.28	I0			
08.06.2024	24/06/25	S159588 Apple Pay	1014		100.85				
08.06.2024	24/06/25	VK 8.1% MwSt 		3001	8.50	V81	-8.10		-0.64
08.06.2024	24/06/25	VK 2.6% MwSt		3002	90.00	V26	-2.60		-2.28
08.06.2024	24/06/25	Payrexx Gebühren		6840	2.35	V0			
08.06.2024	24/06/26	Payrexx Gebühren zu S159588	6840	1014	2.72	I0			
08.06.2024	24/06/27	S159590 Master Card	1014		85.45				
08.06.2024	24/06/27	VK 8.1% MwSt 		3001	8.50	V81	-8.10		-0.64
08.06.2024	24/06/27	VK 2.6% MwSt		3002	75.00	V26	-2.60		-1.90
08.06.2024	24/06/27	Payrexx Gebühren		6840	1.95	V0			
08.06.2024	24/06/28	Payrexx Gebühren zu S159590	6840	1014	2.35	I0			
09.06.2024	24/06/29	S159591 TWINT	1014	3001	103.50	V81	-8.10		-7.76
09.06.2024	24/06/30	Payrexx Gebühren zu S159591	6840	1014	1.35	I0			
09.06.2024	24/06/31	S159593 TWINT	1014	3001	132.50	V81	-8.10		-9.93
09.06.2024	24/06/32	Payrexx Gebühren zu S159593	6840	1014	1.72	I0			
11.06.2024	24/06/33	S159594 TWINT	1014	3001	68.50	V81	-8.10		-5.13
11.06.2024	24/06/34	Payrexx Gebühren zu S159594	6840	1014	0.89	I0			
11.06.2024	24/06/35	S159596 TWINT	1014	3001	81.50	V81	-8.10		-6.11
11.06.2024	24/06/36	Payrexx Gebühren zu S159596	6840	1014	1.06	I0			
17.06.2024	24/06/37	S159599 TWINT	1014	3001	106.50	V81	-8.10		-7.98
17.06.2024	24/06/38	Payrexx Gebühren zu S159599	6840	1014	1.38	I0			
18.06.2024	24/06/39	S159600 TWINT	1014	3001	40.40	V81	-8.10		-3.03
18.06.2024	24/06/40	Payrexx Gebühren zu S159600	6840	1014	0.53	I0			
18.06.2024	24/06/41	S159601 TWINT	1014	3001	38.40	V81	-8.10		-2.88
18.06.2024	24/06/42	payrexx Gebühren zu S159601	6840	1014	0.50	I0			
20.06.2024	24/06/43	S159602 TWINT	1014	3001	136.50	V81	-8.10		-10.23
20.06.2024	24/06/44	Payrexx Gebühren zu S159602	6840	1014	1.77	I0			
21.06.2024	24/06/45	S159603 TWINT	1014	3001	109.40	V81	-8.10		-8.20
21.06.2024	24/06/46	Payrexx Gebühren zu S159603	6840	1014	1.42	I0			
24.06.2024	24/06/47	S159604 TWINT	1014	3001	112.50	V81	-8.10		-8.43
24.06.2024	24/06/48	Payrexx Gebühren zu S159604	6840	1014	1.46	I0			
24.06.2024	24/06/49	S159606 MasterCard	1014		70.05				
24.06.2024	24/06/49	VK 8.1% MwSt 		3001	68.50	V81	-8.10		-5.13
24.06.2024	24/06/49	Payrexx Gebühren		6840	1.55	V0			
24.06.2024	24/06/50	Payrexx Gebühren zu S159606	6840	1014	1.98	I0			
24.06.2024	24/06/51	S159605 TWINT	1014	3001	196.40	V81	-8.10		-14.72
24.06.2024	24/06/52	Payrexx Gebühren	6840	1014	5.01	I0			
26.06.2024	24/06/53	S159610 TWINT	1014	3002	380.00	V26	-2.60		-9.63
26.06.2024	24/06/54	Payrexx Gebühren zu S159610	6840	1014	4.94	I0			
27.06.2024	24/06/55	S159612 TWINT	1014	3001	84.00	V81	-8.10		-6.29
27.06.2024	24/06/56	Payrexx Gebühren zu S159612	6840	1014	1.09	I0			
27.06.2024	24/06/57	S159611 MasterCard	1014		41.10				
27.06.2024	24/06/57	VK 8.1% MwSt 		3001	40.40	V81	-8.10		-3.03
27.06.2024	24/06/57	Payrexx Gebühren		6840	0.70	V0			
27.06.2024	24/06/58	Payrexx Gebühren zu S159611	6840	1014	1.29	I0			
28.06.2024	24/06/59	S159613 TWINT	1014	3001	63.50	V81	-8.10		-4.76
28.06.2024	24/06/60	Payrexx Gebühren zu S159613	6840	1014	0.83	I0			
29.06.2024	24/06/61	S159618 TWINT	1014	3001	313.30	V81	-8.10		-23.48
29.06.2024	24/06/62	Payrexx Gebühren zu S159618	6840	1014	4.07	I0			
29.06.2024	24/06/63	S159619 TWINT	1014	3001	97.30	V81	-8.10		-7.29
29.06.2024	24/06/64	Payrexx Gebühren zu S159619	6840	1014	1.26	I0			
29.06.2024	24/06/65	S159620 VISA	1014		221.75				
29.06.2024	24/06/65	VK 8.1% MwSt 		3001	216.20	V81	-8.10		-16.20
29.06.2024	24/06/65	Payrexx Gebühren		6840	5.55	V0			
29.06.2024	24/06/66	Payrexx Gebühren zu S159620	6840	1014	5.62	I0			
01.06.2024	24/06/67	Google Ads 05/24	6600	1010	144.67	I0			
03.06.2024	24/06/68	Post CH AG Logistik 2308582089	4520	1010	217.00	M81	8.10		16.26
07.06.2024	24/06/69	Sunrise Business 12463154	6510	1010	121.35	I81	8.10		9.09
11.06.2024	24/06/70	Intercosina AG 12202406019	4201	1010	158.90	M81	8.10		11.91
11.06.2024	24/06/71	Intercosina AG 12202406005	4201	1010	199.75	M81	8.10		14.97
11.06.2024	24/06/72	Sanasis AG R54679		1010	111.55				
11.06.2024	24/06/72	EK 8.1% MwSt	4201		10.50	M81	8.10		0.79
11.06.2024	24/06/72	EK 2.6% MwSt	4202		101.05	M26	2.60		2.56
10.06.2024	24/06/73	Porto Webstamp	4520	1010	2.50	M81	8.10		0.19
14.06.2024	24/06/74	Intercosina AG 12202406057	4201	1010	94.60	M81	8.10		7.09
17.06.2024	24/06/75	Niederhäuser AG 042836/01		1010	152.30				
17.06.2024	24/06/75	EK 8.1% MwSt	4201		9.50	M81	8.10		0.71
17.06.2024	24/06/75	EK 2.6% MwSt	4202		142.80	M26	2.60		3.62
17.06.2024	24/06/76	Dr. Niedermaier Pharma 2024-97017	4202	1010	834.75	M26	2.60		21.15
23.06.2024	24/06/77	payrexx Abo PLAN	6600	1010	246.45	I81	8.10		18.47
23.06.2024	24/06/78	Abo ChatGPT	6500	2851	19.81	I0			
26.06.2024	24/06/79	Intercosina AG 12202405021	4201	1010	59.00	M81	8.10		4.42
26.06.2024	24/06/80	Intercosina AG 12202406040	4201	1010	288.00	M81	8.10		21.58
26.06.2024	24/06/81	Intercosina AG 12202406109	4201	1010	323.65	M81	8.10		24.25
26.06.2024	24/06/82	phytodor 241179	4201	1010	152.40	M81	8.10		11.42
26.06.2024	24/06/83	Intercosina AG 12202406072	4201	1010	84.95	M81	8.10		6.37
26.06.2024	24/06/84	Intercosina AG 12202406088	4201	1010	170.60	M81	8.10		12.78
26.06.2024	24/06/85	Niederhäuser AG 043023/01	4201	1010	24.20	M81	8.10		1.81
07.06.2024	24/06/86	Büro Toilettenpapier	6500	2850	4.93	I81	8.10		0.37
07.06.2024	24/06/87	Büro Milch	6500	2850	2.20	I26	2.60		0.06
07.06.2024	24/06/88	Büromaterial	6500	2850	19.95	I81	8.10		1.49
12.06.2024	24/06/89	Büro Milch	6500	2850	2.00	I26	2.60		0.05
01.06.2024	24/06/90	Büro Milch	6500	2851	1.90	I26	2.60		0.05
14.06.2024	24/06/91	Büro Wasserenthärter	6500	2850	5.95	I81	8.10		0.45
15.06.2024	24/06/92	Büro Wasserkartuschen	6500	2850	23.50	I81	8.10		1.76
17.06.2024	24/06/93	Büro Milch	6500	2851	1.90	I26	2.60		0.05
29.06.2024	24/06/94	Büro Milch	6500	2850	1.90	I26	2.60		0.05
19.06.2024	24/06/95	Briefmarken Post	6513	1010	12.00	I0			
02.06.2024	24/06/96	Essen auswärts / Einladung	6640	2850	237.80	I81	8.10		17.82
03.06.2024	24/06/97	EKZ Akonto 2. Q 2024 Anteil 1/3	6400	2850	223.64	I81	8.10		16.76
12.06.2024	24/06/98	ORION Verkehrs-Rechtsschutz	6220	2850	73.50	I0			
24.06.2024	24/06/99	Internet Tesla 06/24	6510	2850	13.00	I81	8.10		0.97
24.06.2024	24/06/100	Salt Abo JE 05/24	6510	2850	19.95	I81	8.10		1.49
									
									
									
									
									
									
									
									
01.07.2024	24/07/01	S159609 QR	1010		88.00				
01.07.2024	24/07/01	VK 8.1% MwSt 		3001	8.50	V81	-8.10		-0.64
01.07.2024	24/07/01	VK 2.6% MwSt		3002	79.50	V26	-2.60		-2.01
01.07.2024	24/07/02	S159616 VK	1010	3001	49.75	V81	-8.10		-3.73
01.07.2024	24/07/03	Kontoübertrag von Payrexx Konto	1010	1014	3’311.62				
01.07.2024	24/07/04	Kontoübertrag von Payrexx Konto	1010	1014	97.83				
03.07.2024	24/07/05	S159622 VK	1010	3001	423.35	V81	-8.10		-31.72
04.07.2024	24/07/06	S159653 VK	1010	3002	305.75	V26	-2.60		-7.75
08.07.2024	24/07/07	S159659 VK	1010		114.95				
08.07.2024	24/07/07	VK 8.1% MwSt 		3001	47.10	V81	-8.10		-3.53
08.07.2024	24/07/07	VK 2.6% MwSt		3002	67.85	V26	-2.60		-1.72
08.07.2024	24/07/08	S159657 VK	1010	3001	24.05	V81	-8.10		-1.80
09.07.2024	24/07/09	S159661 VK	1010	3002	441.90	V26	-2.60		-11.20
15.07.2024	24/07/10	S159664 VK	1010		111.50				
15.07.2024	24/07/10	VK 8.1% MwSt 		3001	11.50	V81	-8.10		-0.86
15.07.2024	24/07/10	VK 2.6% MwSt		3002	100.00	V26	-2.60		-2.53
15.07.2024	24/07/11	S159663 VK	1010		111.50				
15.07.2024	24/07/11	VK 8.1% MwSt 		3001	11.50	V81	-8.10		-0.86
15.07.2024	24/07/11	VK 2.6% MwSt		3002	100.00	V26	-2.60		-2.53
15.07.2024	24/07/12	S159668 QR	1010	3001	52.10	V81	-8.10		-3.90
16.07.2024	24/07/13	S159674 VK	1010	3001	155.30	V81	-8.10		-11.64
19.07.2024	24/07/14	S159679 VK	1010	3002	372.40	V26	-2.60		-9.44
22.07.2024	24/07/15	S159681 VK	1010		472.25				
22.07.2024	24/07/15	VK 8.1% MwSt 		3001	62.70	V81	-8.10		-4.70
22.07.2024	24/07/15	VK 2.6% MwSt		3002	409.55	V26	-2.60		-10.38
25.07.2024	24/07/16	S159687 VK	1010	3001	310.65	V81	-8.10		-23.28
29.07.2024	24/07/17	S159690 VK	1010		209.55				
29.07.2024	24/07/17	VK 8.1% MwSt 		3001	97.85	V81	-8.10		-7.33
29.07.2024	24/07/17	VK 2.6% MwSt		3002	111.70	V26	-2.60		-2.83
29.07.2024	24/07/18	S159669 VK	1010	3001	127.00	V81	-8.10		-9.52
